State,County,Violent crime,Murder and nonnegligent manslaughter,Rape(reviseddefinition)1,Rape(legacy definition)2,Robbery,Aggravatedassault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson3,
OKLAHOMA - Metropolitan Counties,Sequoyah,60,0,9,,1,50,379,137,216,26,8,
OKLAHOMA - Metropolitan Counties,Tulsa,220,1,29,,16,174,888,337,404,147,4,
OKLAHOMA - Metropolitan Counties,Wagoner,65,0,9,,4,52,557,222,286,49,9,
OKLAHOMA - Nonmetropolitan Counties,Adair,84,1,4,,2,77,201,71,114,16,4,
OKLAHOMA - Nonmetropolitan Counties,Alfalfa,1,0,0,,0,1,27,10,14,3,0,
OKLAHOMA - Nonmetropolitan Counties,Atoka,6,0,4,,0,2,73,39,28,6,1,
OKLAHOMA - Nonmetropolitan Counties,Beaver,2,0,0,,0,2,26,9,16,1,0,
OKLAHOMA - Nonmetropolitan Counties,Beckham,7,1,0,,0,6,105,40,54,11,2,
OKLAHOMA - Nonmetropolitan Counties,Blaine,3,1,0,,1,1,29,8,20,1,0,
OKLAHOMA - Nonmetropolitan Counties,Caddo,41,3,4,,0,34,192,81,109,2,0,
OKLAHOMA - Nonmetropolitan Counties,Carter,19,0,2,,1,16,192,73,99,20,3,
OKLAHOMA - Nonmetropolitan Counties,Cherokee,62,1,13,,4,44,526,202,263,61,2,
OKLAHOMA - Nonmetropolitan Counties,Choctaw,12,0,0,,0,12,126,108,12,6,2,
OKLAHOMA - Nonmetropolitan Counties,Cimarron,0,0,0,,0,0,6,1,3,2,0,
OKLAHOMA - Nonmetropolitan Counties,Coal,8,1,0,,0,7,48,9,32,7,3,
OKLAHOMA - Nonmetropolitan Counties,Craig,8,0,3,,0,5,52,14,36,2,3,
OKLAHOMA - Nonmetropolitan Counties,Custer,11,0,3,,2,6,80,30,39,11,1,
OKLAHOMA - Nonmetropolitan Counties,Delaware,35,0,4,,0,31,188,80,96,12,2,
OKLAHOMA - Nonmetropolitan Counties,Dewey,2,0,1,,0,1,30,11,17,2,1,
OKLAHOMA - Nonmetropolitan Counties,Ellis,0,0,0,,0,0,62,29,29,4,1,
OKLAHOMA - Nonmetropolitan Counties,Garvin,20,0,3,,2,15,288,100,160,28,10,
OKLAHOMA - Nonmetropolitan Counties,Grant,0,0,0,,0,0,12,6,6,0,0,
OKLAHOMA - Nonmetropolitan Counties,Harmon,0,0,0,,0,0,21,7,13,1,1,
OKLAHOMA - Nonmetropolitan Counties,Harper,1,0,0,,0,1,14,4,10,0,0,
OKLAHOMA - Nonmetropolitan Counties,Hughes,19,0,0,,1,18,132,51,66,15,6,
OKLAHOMA - Nonmetropolitan Counties,Jackson,4,0,2,,0,2,63,24,30,9,1,
OKLAHOMA - Nonmetropolitan Counties,Jefferson,4,0,1,,1,2,38,10,25,3,1,
OKLAHOMA - Nonmetropolitan Counties,Johnston,21,0,2,,0,19,69,30,27,12,0,
OKLAHOMA - Nonmetropolitan Counties,Kay,22,0,2,,2,18,102,70,27,5,1,
OKLAHOMA - Nonmetropolitan Counties,Kingfisher,3,0,0,,0,3,45,10,24,11,0,
OKLAHOMA - Nonmetropolitan Counties,Kiowa,3,0,1,,0,2,28,6,21,1,1,
OKLAHOMA - Nonmetropolitan Counties,Latimer,19,0,1,,0,18,82,37,36,9,1,
OKLAHOMA - Nonmetropolitan Counties,Love,12,0,1,,0,11,22,5,15,2,0,
OKLAHOMA - Nonmetropolitan Counties,Major,1,0,0,,0,1,36,6,25,5,0,
OKLAHOMA - Nonmetropolitan Counties,Marshall,18,0,1,,0,17,163,87,64,12,2,
OKLAHOMA - Nonmetropolitan Counties,Mayes,35,0,7,,1,27,204,59,118,27,5,
OKLAHOMA - Nonmetropolitan Counties,McCurtain,24,1,1,,0,22,321,138,151,32,9,
OKLAHOMA - Nonmetropolitan Counties,McIntosh,26,0,2,,1,23,193,77,88,28,3,
OKLAHOMA - Nonmetropolitan Counties,Murray,3,0,0,,0,3,28,8,16,4,0,
OKLAHOMA - Nonmetropolitan Counties,Muskogee,74,5,9,,3,57,280,116,138,26,11,
OKLAHOMA - Nonmetropolitan Counties,Noble,5,0,1,,0,4,68,21,45,2,1,
OKLAHOMA - Nonmetropolitan Counties,Nowata,2,0,0,,0,2,35,10,25,0,1,
OKLAHOMA - Nonmetropolitan Counties,Okfuskee,24,1,5,,1,17,78,26,44,8,3,
OKLAHOMA - Nonmetropolitan Counties,Ottawa,4,0,3,,0,1,112,57,36,19,0,
OKLAHOMA - Nonmetropolitan Counties,Payne,25,0,5,,3,17,327,125,171,31,7,
OKLAHOMA - Nonmetropolitan Counties,Pittsburg,48,2,2,,0,44,394,196,170,28,7,
OKLAHOMA - Nonmetropolitan Counties,Pontotoc,27,0,3,,0,24,290,102,151,37,5,
OKLAHOMA - Nonmetropolitan Counties,Pottawatomie,49,1,3,,0,45,474,184,206,84,2,
OKLAHOMA - Nonmetropolitan Counties,Pushmataha,6,0,2,,0,4,56,35,13,8,2,
OKLAHOMA - Nonmetropolitan Counties,Roger Mills,2,0,0,,0,2,47,13,32,2,0,
OKLAHOMA - Nonmetropolitan Counties,Seminole,13,1,3,,0,9,293,103,168,22,2,
OKLAHOMA - Nonmetropolitan Counties,Stephens,12,0,3,,0,9,120,31,81,8,1,
OKLAHOMA - Nonmetropolitan Counties,Texas,4,1,0,,0,3,43,17,25,1,0,
OKLAHOMA - Nonmetropolitan Counties,Tillman,2,0,0,,0,2,58,19,37,2,1,
OKLAHOMA - Nonmetropolitan Counties,Washita,19,0,4,,0,15,85,26,53,6,4,
OKLAHOMA - Nonmetropolitan Counties,Woods,4,0,1,,0,3,27,5,20,2,0,
OKLAHOMA - Nonmetropolitan Counties,Woodward,9,0,2,,0,7,87,30,49,8,2,
OREGON - Metropolitan Counties,Benton,22,1,6,,1,14,187,57,122,8,5,
OREGON - Metropolitan Counties,Deschutes,94,0,15,,5,74,652,170,436,46,5,
OREGON - Metropolitan Counties,Jackson,180,3,21,,12,144,1449,423,888,138,9,
OREGON - Metropolitan Counties,Josephine,17,3,1,,2,11,382,137,130,115,1,
OREGON - Metropolitan Counties,Linn,29,1,,15,1,12,1005,274,643,88,8,
OREGON - Metropolitan Counties,Marion,70,2,,19,17,32,1906,342,1282,282,7,
OREGON - Metropolitan Counties,Polk,45,0,1,,2,42,248,107,114,27,4,
OREGON - Metropolitan Counties,Yamhill,45,0,13,,8,24,572,153,376,43,4,
OREGON - Nonmetropolitan Counties,Baker,7,0,,0,0,7,52,18,32,2,0,
OREGON - Nonmetropolitan Counties,Clatsop,14,0,,1,2,11,212,63,129,20,3,
OREGON - Nonmetropolitan Counties,Coos,21,0,,2,6,13,541,151,347,43,5,
OREGON - Nonmetropolitan Counties,Crook,23,2,4,,1,16,153,39,110,4,3,
OREGON - Nonmetropolitan Counties,Grant,0,0,,0,0,0,27,2,25,0,0,
OREGON - Nonmetropolitan Counties,Harney,4,0,1,,0,3,12,6,5,1,1,
OREGON - Nonmetropolitan Counties,Hood River,17,0,1,,2,14,137,44,84,9,1,
OREGON - Nonmetropolitan Counties,Jefferson,14,0,3,,2,9,173,47,108,18,2,
OREGON - Nonmetropolitan Counties,Klamath,70,0,,14,8,48,842,259,493,90,11,
OREGON - Nonmetropolitan Counties,Malheur,5,1,,0,1,3,134,58,65,11,0,
OREGON - Nonmetropolitan Counties,Morrow,16,0,5,,0,11,244,66,140,38,6,
OREGON - Nonmetropolitan Counties,Tillamook,14,1,4,,0,9,251,77,147,27,1,
OREGON - Nonmetropolitan Counties,Umatilla,37,0,6,,2,29,338,100,210,28,4,
OREGON - Nonmetropolitan Counties,Union,10,0,6,,1,3,241,68,156,17,2,
OREGON - Nonmetropolitan Counties,Wallowa,8,0,,0,0,8,40,19,17,4,1,
OREGON - Nonmetropolitan Counties,Wasco,18,1,2,,0,15,115,39,59,17,0,
OREGON - Nonmetropolitan Counties,Wheeler,5,0,0,,0,5,9,2,6,1,0,
PENNSYLVANIA - Metropolitan Counties,Allegheny,5,0,0,,3,2,2,1,1,0,0,
PENNSYLVANIA - Metropolitan Counties,Allegheny County Police Department,52,0,3,,1,48,185,0,158,27,98,
PENNSYLVANIA - Metropolitan Counties,Beaver,1,0,0,,0,1,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Berks,2,0,0,,0,2,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Blair,1,0,0,,0,1,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Bucks,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Butler,1,0,0,,0,1,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Centre,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Cumberland,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Erie,0,0,0,,0,0,1,0,1,0,0,
PENNSYLVANIA - Metropolitan Counties,Lancaster,0,0,0,,0,0,1,0,1,0,0,
PENNSYLVANIA - Metropolitan Counties,Lycoming,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Mercer,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Monroe,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Montgomery,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Northampton,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Pike,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Washington,1,0,0,,0,1,1,0,1,0,0,
PENNSYLVANIA - Metropolitan Counties,Westmoreland,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,Wyoming,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Metropolitan Counties,York,2,0,0,,0,2,0,0,0,0,0,
PENNSYLVANIA - Nonmetropolitan Counties,Bedford,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Nonmetropolitan Counties,Clarion,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Nonmetropolitan Counties,Elk,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Nonmetropolitan Counties,Indiana,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Nonmetropolitan Counties,Jefferson,3,0,0,,0,3,0,0,0,0,0,
PENNSYLVANIA - Nonmetropolitan Counties,Schuylkill,1,0,0,,0,1,0,0,0,0,0,
PENNSYLVANIA - Nonmetropolitan Counties,Snyder,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Nonmetropolitan Counties,Tioga,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Nonmetropolitan Counties,Union,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Nonmetropolitan Counties,Warren,0,0,0,,0,0,0,0,0,0,0,
PENNSYLVANIA - Nonmetropolitan Counties,Wayne,0,0,0,,0,0,0,0,0,0,0,
SOUTH CAROLINA - Metropolitan Counties,Aiken,510,8,72,,59,371,3282,980,1847,455,1,
SOUTH CAROLINA - Metropolitan Counties,Anderson,752,18,48,,94,592,6496,1538,4210,748,34,
SOUTH CAROLINA - Metropolitan Counties,Beaufort,429,10,64,,62,293,2623,613,1870,140,6,
SOUTH CAROLINA - Metropolitan Counties,Berkeley,409,4,47,,54,304,2907,895,1710,302,12,
SOUTH CAROLINA - Metropolitan Counties,Calhoun,21,2,4,,1,14,248,81,141,26,1,
SOUTH CAROLINA - Metropolitan Counties,Chester,147,1,10,,15,121,531,136,357,38,5,
SOUTH CAROLINA - Metropolitan Counties,Dorchester,368,7,15,,49,297,1939,530,1237,172,2,
SOUTH CAROLINA - Metropolitan Counties,Fairfield,151,2,10,,9,130,559,179,332,48,7,
SOUTH CAROLINA - Metropolitan Counties,Florence,232,3,16,,53,160,2231,567,1406,258,4,
SOUTH CAROLINA - Metropolitan Counties,Greenville,1918,11,163,,298,1446,10194,2659,6534,1001,88,
SOUTH CAROLINA - Metropolitan Counties,Horry,1,0,0,,0,1,8,0,8,0,0,
SOUTH CAROLINA - Metropolitan Counties,Horry County Police Department,753,41,154,,85,473,6539,1505,4503,531,57,
SOUTH CAROLINA - Metropolitan Counties,Jasper,46,9,3,,16,18,596,116,431,49,4,
SOUTH CAROLINA - Metropolitan Counties,Kershaw,173,2,43,,7,121,1154,312,781,61,5,
SOUTH CAROLINA - Metropolitan Counties,Lancaster,275,5,26,,34,210,1935,569,1282,84,12,
SOUTH CAROLINA - Metropolitan Counties,Laurens,234,2,12,,11,209,1041,330,601,110,7,
SOUTH CAROLINA - Metropolitan Counties,Lexington,578,15,57,,84,422,4445,906,3135,404,12,
SOUTH CAROLINA - Metropolitan Counties,Pickens,218,4,23,,15,176,1649,580,889,180,3,
SOUTH CAROLINA - Metropolitan Counties,Richland,2357,16,143,,281,1917,8991,1787,6015,1189,36,
SOUTH CAROLINA - Metropolitan Counties,Saluda,52,0,3,,4,45,207,61,127,19,0,
SOUTH CAROLINA - Metropolitan Counties,Spartanburg,654,13,100,,137,404,4783,1159,3300,324,20,
SOUTH CAROLINA - Metropolitan Counties,Sumter,383,3,33,,32,315,1883,715,1011,157,14,
SOUTH CAROLINA - Metropolitan Counties,Union,67,3,12,,7,45,480,136,314,30,6,
SOUTH CAROLINA - Metropolitan Counties,York,371,6,39,,43,283,2039,528,1400,111,8,
SOUTH CAROLINA - Nonmetropolitan Counties,Abbeville,22,2,6,,0,14,286,118,154,14,3,
SOUTH CAROLINA - Nonmetropolitan Counties,Bamberg,25,0,2,,2,21,144,73,66,5,2,
SOUTH CAROLINA - Nonmetropolitan Counties,Barnwell,130,1,5,,5,119,317,91,199,27,2,
SOUTH CAROLINA - Nonmetropolitan Counties,Cherokee,102,2,8,,12,80,1154,323,772,59,5,
SOUTH CAROLINA - Nonmetropolitan Counties,Chesterfield,101,1,10,,8,82,791,242,507,42,3,
SOUTH CAROLINA - Nonmetropolitan Counties,Clarendon,120,1,10,,13,96,672,234,386,52,1,
SOUTH CAROLINA - Nonmetropolitan Counties,Colleton,255,1,24,,16,214,766,212,499,55,15,
SOUTH CAROLINA - Nonmetropolitan Counties,Dillon,168,1,6,,24,137,794,275,475,44,6,
SOUTH CAROLINA - Nonmetropolitan Counties,Georgetown,117,6,23,,12,76,1119,347,686,86,7,
SOUTH CAROLINA - Nonmetropolitan Counties,Greenwood,152,1,21,,11,119,1264,283,946,35,4,
SOUTH CAROLINA - Nonmetropolitan Counties,Hampton,57,2,5,,2,48,202,72,124,6,3,
SOUTH CAROLINA - Nonmetropolitan Counties,Lee,68,2,4,,6,56,320,111,176,33,5,
SOUTH CAROLINA - Nonmetropolitan Counties,Marion,94,0,7,,14,73,669,260,296,113,1,
SOUTH CAROLINA - Nonmetropolitan Counties,Marlboro,175,1,9,,7,158,577,193,346,38,3,
SOUTH CAROLINA - Nonmetropolitan Counties,McCormick,21,0,5,,1,15,128,75,42,11,1,
SOUTH CAROLINA - Nonmetropolitan Counties,Newberry,103,1,7,,1,94,293,89,188,16,1,
SOUTH CAROLINA - Nonmetropolitan Counties,Oconee,193,3,49,,8,133,1303,303,917,83,7,
SOUTH CAROLINA - Nonmetropolitan Counties,Williamsburg,144,4,11,,16,113,635,232,365,38,12,
SOUTH DAKOTA - Metropolitan Counties,Custer,4,0,0,,0,4,61,9,48,4,1,
SOUTH DAKOTA - Metropolitan Counties,Lincoln,20,0,1,,0,19,160,52,103,5,0,
